COMMD9, 2912, 5.424501
TUBB8P12, 14917, 5.423133
CLBA1, 2673, 5.420871
C19orf70, 1611, 5.419686
MIR7-3HG, 8354, 5.416258
CDC34, 2275, 5.406703
PPEF1, 10668, 5.390224
ASL, 991, 5.388330
ALG1L, 479, 5.381487
COPE, 2920, 5.380687
DGCR6, 3542, 5.365862
CCS, 2181, 5.360235
TUBB4B, 14913, 5.358655
GAP43, 5150, 5.356740
ZNF239, 15912, 5.337294
PEMT, 10100, 5.336532
MRTO4, 8602, 5.331658
MEIS3, 8201, 5.331333
EFNB2, 4017, 5.330614
MRPL10, 8518, 5.302801
TSR3, 14825, 5.301470
B3GNTL1, 1202, 5.298822
GLRX5, 5346, 5.293821
CHCHD6, 2539, 5.289346
METTL6, 8239, 5.284082
RAB27B, 11229, 5.280400
GPT2, 5594, 5.279876
AP2M1, 697, 5.274867
NUBPL, 9451, 5.265552
OTUB1, 9707, 5.255275
COPRS, 2923, 5.254894
ZNRF1, 16343, 5.254866
CYP4X1, 3311, 5.250758
TRO, 14748, 5.235856
EMG1, 4163, 5.233994
YKT6, 15612, 5.227086
FAR2P2, 4668, 5.226878
CCDC24, 2075, 5.219370
CD2BP2, 2221, 5.218610
FXYD6, 5053, 5.218497
NDUFA11, 8987, 5.214457
ERCC1, 4278, 5.211860
GNG3, 5402, 5.210836
LRRC73, 7766, 5.210827
TMEM205, 14306, 5.210635
NAA11, 8831, 5.210078
GUK1, 5733, 5.209294
WDR13, 15440, 5.202269
MVD, 8728, 5.201257
NISCH, 9165, 5.200621
C1QL1, 1620, 5.196328
KLHDC8B, 6973, 5.195919
CYB5D2, 3261, 5.186603
NOL4, 9245, 5.178015
BAIAP3, 1238, 5.176558
RASAL1, 11379, 5.171134
LSM10, 7794, 5.158983
CHCHD5, 2538, 5.158570
PRELID1, 10828, 5.157069
PIN1P1, 10301, 5.155796
GRINA, 5634, 5.148327
MPV17L2, 8487, 5.144005
SNUPN, 13105, 5.141727
ECH1, 3948, 5.136687
NPTXR, 9337, 5.127816
TWIST2, 14946, 5.120378
BATF3, 1250, 5.119538
DCTN3, 3418, 5.116353
RUVBL2, 12073, 5.106276
FOXRED2, 4973, 5.104716
LDHD, 7241, 5.102875
BORCS8-MEF2B, 1434, 5.101353
SURF1, 13624, 5.096856
NBAS, 8902, 5.094016
RPS19BP1, 11938, 5.094008
UQCC1, 15163, 5.086244
NSDHL, 9401, 5.083992
CALY, 1872, 5.083917
EXOSC4, 4379, 5.075143
TUBA1A, 14897, 5.075100
SNAPC5, 13051, 5.073529
NEK2, 9061, 5.068012
SVOP, 13644, 5.066454
MCRIP1, 8123, 5.062439
AP3M2, 703, 5.047434
NME1, 9215, 5.047224
SMIM29, 13002, 5.046326
ASH2L, 985, 5.036923
DTX1, 3860, 5.033402
EIPR1, 4105, 5.030104
PQBP1, 10794, 5.025380
C11orf49, 1534, 5.000092
KCNMB4, 6784, 4.999182
UBE2MP1, 15034, 4.997443
PGAM5, 10149, 4.996202
ARF3, 781, 4.988939
MYBPC1, 8746, 4.986655
CMTM4, 2774, 4.985864
PIGQ, 10272, 4.983708
SFTPD, 12455, 4.982878
DLL3, 3649, 4.977937
RBP4, 11473, 4.975255
PSMD4, 11025, 4.970503
RAB3A, 11245, 4.969927
RMI2, 11700, 4.967392
UBXN6, 15088, 4.961963
CXorf40A, 3248, 4.947541
GLRA3, 5341, 4.940635
TXNRD3, 14970, 4.939937
CCDC106, 2017, 4.932705
FGD3, 4795, 4.931134
NIPSNAP1, 9161, 4.931064
KCTD15, 6809, 4.927545
MPI, 8469, 4.925341
MFSD12, 8261, 4.923213
KIF3A, 6927, 4.916801
B4GALT7, 1211, 4.913243
EHBP1L1, 4036, 4.907437
TEDC1, 13953, 4.907416
DCTD, 3414, 4.907301
PDXP, 10075, 4.905605
TXN2, 14955, 4.904721
TMEM9, 14411, 4.900537
TUBB2A, 14909, 4.900306
SHISA9, 12530, 4.898564
ADCK2, 253, 4.897419
FAM184A, 4530, 4.895325
SPRN, 13314, 4.893954
CYP46A1, 3301, 4.893116
CHMP6, 2577, 4.890823
PIK3CD, 10288, 4.881038
AURKAIP1, 1166, 4.880060
DDAH1, 3431, 4.878727
KLHL12, 6977, 4.876786
NIT1, 9166, 4.868427
LSP1P5, 7809, 4.864862
ANAPC15, 549, 4.863003
BCAN, 1270, 4.862123
PTPRF, 11121, 4.859888
POC1A, 10549, 4.849050
TRAPPC3, 14639, 4.846517
EIF3J-DT, 4079, 4.846294
PPP1R26, 10738, 4.843317
NUDT16L1, 9467, 4.842636
OAZ2, 9538, 4.840139
LOC101927974, 7530, 4.838198
VKORC1L1, 15322, 4.837502
TMSB10, 14431, 4.836687
CABYR, 1817, 4.835655
GPS2, 5589, 4.832204
CACNG3, 1838, 4.831891
HRAS, 6154, 4.831359
BTBD2, 1489, 4.828589
LINC01140, 7403, 4.824463
PSMB6, 11006, 4.820040
TPST1, 14591, 4.820005
ZER1, 15750, 4.819549
CUL2, 3209, 4.813625
HDC, 5850, 4.813317
PSME3, 11033, 4.813063
DTNBP1, 3857, 4.812482
HES4, 5902, 4.811351
ACTC1, 171, 4.807581
C2orf80, 1702, 4.807456
EIF4G1, 4095, 4.806894
RNASEK, 11712, 4.801243
B4GAT1, 1212, 4.790825
VAC14, 15267, 4.790377
RNF40, 11782, 4.788541
BRK1, 1464, 4.788194
TVP23A, 14938, 4.787508
ABCA3, 31, 4.778902
ALKBH6, 494, 4.778381
CCDC124, 2029, 4.777139
C22orf39, 1677, 4.771975
LZTR1, 7879, 4.770937
POLR3K, 10609, 4.770133
CAPN12, 1902, 4.769828
SYT5, 13707, 4.756414
DNPH1, 3753, 4.755962
LINC00900, 7378, 4.755094
FBXO6, 4743, 4.752862
KLHL35, 6995, 4.749444
CD6, 2245, 4.748402
PIN1, 10300, 4.745006
MEPE, 8207, 4.737590
SDAD1, 12248, 4.731121
EIF6, 4104, 4.728397
LAMTOR2, 7173, 4.725715
MRPS18A, 8575, 4.721000
MRPL14, 8522, 4.717866
ST6GALNAC5, 13452, 4.716978
PRRT1, 10952, 4.715808
CMTM1, 2772, 4.714027
KLK5, 7010, 4.714005
SRM, 13366, 4.712814
AP1M1, 690, 4.712796
USP5, 15238, 4.711750
DPM2, 3798, 4.711193
MESP1, 8210, 4.710487
LYRM1, 7864, 4.709673
CCNA1, 2146, 4.708166
FHL3, 4832, 4.704445
ACOT2, 139, 4.702988
FAR2P1, 4667, 4.702066
VSTM2L, 15381, 4.701538
MRPS23, 8581, 4.699656
HNRNPUL2-BSCL2, 6114, 4.697650
CTH, 3166, 4.697536
INO80B, 6467, 4.696388
CLPB, 2738, 4.693549
NMNAT3, 9226, 4.693316
C20orf27, 1668, 4.689839
TMEM130, 14227, 4.688932
JMJD4, 6662, 4.682217
TRAPPC6A, 14642, 4.682177
POLR2I, 10591, 4.679415
CCDC167, 2060, 4.671858
DOLK, 3777, 4.670828
FAM171A2, 4517, 4.670675
DYNC1I1, 3905, 4.670568
NIP7, 9153, 4.668167
VOPP1, 15331, 4.664874
TSPAN33, 14809, 4.659541
FLJ20021, 4877, 4.659237
SUV39H1, 13634, 4.655887
MFSD5, 8272, 4.654631
SEPT5-GP1BB, 12364, 4.652263
PUSL1, 11156, 4.651746
AGPAT2, 367, 4.644687
ENTPD6, 4214, 4.642697
HSD17B8, 6189, 4.642511
TRAPPC1, 14630, 4.640481
SGSM2, 12478, 4.632307
CLU, 2753, 4.629885
ATAT1, 1020, 4.629104
C11orf97, 1546, 4.628755
VPS25, 15341, 4.627423
CFAP410, 2488, 4.626244
ACOT2, 138, 4.624756
HPCAL1, 6137, 4.615437
GOLGB1, 5464, 4.614099
DRC1, 3831, 4.613212
C1QL2, 1621, 4.612300
CDH4, 2314, 4.611756
PSMF1, 11035, 4.608194
RASL10A, 11394, 4.607630
PNKP, 10524, 4.607351
MBOAT7, 8089, 4.606594
SMPD2, 13019, 4.605867
SMPD1, 13018, 4.602230
CAPNS1, 1909, 4.601013
ZFAND2A, 15752, 4.599981
DNPEP, 3752, 4.599342
CRHBP, 3050, 4.596634
CCT7, 2193, 4.595505
RAB32, 11236, 4.594486
ARL10, 867, 4.592937
USP20, 15206, 4.588975
FAR2P1, 4666, 4.587888
GALNT17, 5133, 4.586422
STRIP1, 13548, 4.583188
ATAD3A, 1016, 4.581541
ANAPC11, 547, 4.580196
CCT3, 2186, 4.576881
DOK5, 3774, 4.576613
FAM110C, 4449, 4.576069
PRKAA2, 10849, 4.575673
ANKLE2, 579, 4.571727
HMGCL, 6061, 4.569095
VPS26B, 15343, 4.568467
SKAP2, 12593, 4.568258
AZIN2, 1182, 4.566222
PSMC3, 11012, 4.561351
PTPRN, 11127, 4.546715
PLEKHJ1, 10435, 4.543278
EPHA5, 4240, 4.543056
URB1-AS1, 15178, 4.536784
FAM241B, 4588, 4.534505
MORN3, 8449, 4.533501
TMEM53, 14378, 4.533186
TUBB4A, 14912, 4.527352
FDPS, 4772, 4.527050
PCDH20, 9904, 4.525776
ASMTL, 992, 4.525326
PAMR1, 9808, 4.524859
TM7SF2, 14164, 4.517069
POP4, 10628, 4.515348
TDRKH, 13945, 4.513725
DCAF7, 3388, 4.512944
KLK7, 7012, 4.511390
CYB561, 3254, 4.510532
SRSF12, 13390, 4.509461
CTXN1, 3203, 4.507997
BCRP2, 1317, 4.507886
RNF175, 11754, 4.506557
TMEM219, 14316, 4.504389
ATOH7, 1057, 4.502720
MRPL40, 8547, 4.501364
SARDH, 12144, 4.500567
AAMP, 13, 4.499398
SURF6, 13627, 4.496308
FXYD6, 5055, 4.496209
NOL12, 9243, 4.495609
TOM1L1, 14511, 4.493928
GPS1, 5588, 4.492527
ANKRD55, 641, 4.490340
DENR, 3522, 4.487425
DECR2, 3489, 4.479716
HINT2, 5944, 4.470223
CNPY3, 2817, 4.469874
PPP1CA, 10714, 4.468550
RNF187, 11759, 4.467436
CHMP4A, 2573, 4.464958
CDC42SE2, 2289, 4.464477
FBXL2, 4705, 4.461082
ERGIC3, 4293, 4.460194
FAM47E, 4602, 4.460113
TNFAIP8L1, 14453, 4.458824
GNAI2, 5382, 4.456188
PRKAG1, 10854, 4.454881
TUFM, 14928, 4.446919
C17orf49, 1587, 4.446617
CHST1, 2605, 4.444803
CDKN2D, 2364, 4.441281
STYK1, 13581, 4.441152
UAP1, 14989, 4.439865
NDUFA13, 8989, 4.436333
PRDX2, 10822, 4.436019
PRKN, 10877, 4.435499
SUSD1, 13628, 4.433310
FARP1, 4669, 4.433187
MED27, 8174, 4.430700
MED10, 8154, 4.430131
FZR1, 5071, 4.427479
PIH1D1, 10280, 4.427203
CHPF2, 2586, 4.426522
BOD1L2, 1421, 4.425919
RPP40, 11917, 4.424833
TRPV2, 14765, 4.424101
HMGB3, 6059, 4.423981
PLPBP, 10463, 4.421548
PGM2L1, 10167, 4.419410
C1QL3, 1622, 4.418965
U2AF1L4, 14983, 4.416446
C12orf73, 1559, 4.412252
SMARCAL1, 12954, 4.408884
HAGH, 5785, 4.408512
PGBD5, 10157, 4.408100
PTPRO, 11129, 4.406855
GMPPA, 5371, 4.403829
DDX41, 3470, 4.403629
LAPTM5, 7183, 4.403450
RAPGEF4, 11358, 4.402511
CREB3, 3034, 4.400782
GSG1, 5662, 4.399801
DUSP3, 3887, 4.397710
NECTIN2, 9044, 4.395003
ENSA, 4208, 4.390560
NBL1, 8908, 4.390436
SPON2, 13301, 4.389373
TXNRD3, 14969, 4.388446
RTL8A, 12044, 4.387202
VXN, 15399, 4.387088
C1orf50, 1655, 4.385636
ADM5, 297, 4.384534
RAET1E-AS1, 11314, 4.382595
CRAT, 3026, 4.380229
CHST7, 2617, 4.379780
PDCD2L, 9998, 4.378878
PNOC, 10536, 4.378435
CACUL1, 1844, 4.378171
LSP1, 7807, 4.377155
XYLT1, 15586, 4.376350
FBXO44, 4738, 4.375855
SPATA20, 13226, 4.373874
GDAP1L1, 5207, 4.371449
SHANK1, 12514, 4.369708
SLC25A11, 12681, 4.369671
DIO2, 3606, 4.367440
ATP6V0B, 1113, 4.367290
TMEM208, 14308, 4.365813
SCARA5, 12188, 4.365167
CATSPERZ, 1974, 4.364942
MAPK8IP2, 8017, 4.363865
ADSS, 318, 4.363295
MAP1LC3A, 7963, 4.361710
TPGS1, 14567, 4.361401
ZNF517, 16074, 4.357390
VPS37D, 15355, 4.349012
ATP5MF, 1097, 4.348836
NCAPH2, 8935, 4.346684
EEF1AKMT1, 3979, 4.343225
ARHGAP35, 817, 4.334770
GDA, 5205, 4.331505
ATP6V1C1, 1123, 4.330520
YIPF1, 15604, 4.330288
PRDM12, 10814, 4.329621
DEDD2, 3491, 4.329384
CMTM8, 2778, 4.326149
SLC29A4, 12744, 4.325757
ASB6, 971, 4.325531
BFSP1, 1347, 4.322244
MCUB, 8130, 4.322092
TECPR1, 13949, 4.321909
UBE2MP1, 15035, 4.320652
C2CD4C, 1684, 4.319907
PPOX, 10713, 4.319851
BOP1, 1428, 4.319322
TMEM198, 14298, 4.316713
GRIK1, 5623, 4.313953
SPICE1, 13278, 4.313267
EIF2B4, 4062, 4.311250
METAP1, 8214, 4.310052
MRAS, 8493, 4.307057
UBE3A, 15051, 4.306166
ARL16, 871, 4.305584
DENND6B, 3521, 4.304226
SLC27A4, 12738, 4.302745
TUBB8P12, 14918, 4.300400
PHKG2, 10214, 4.299933
GPKOW, 5515, 4.299207
MZT2A, 8820, 4.296799
SLC5A3, 12857, 4.296323
MRPL18, 8526, 4.295877
RAB24, 11227, 4.294599
C9orf16, 1782, 4.293933
SNX10, 13109, 4.288038
GEMIN8P4, 5231, 4.286989
NDUFS6, 9028, 4.286681
CDH10, 2300, 4.283527
B4GALT2, 1206, 4.279709
CAMK2D, 1878, 4.277849
PNMA8B, 10532, 4.275793
DPF1, 3787, 4.275625
ANGPTL6, 564, 4.271312
EFTUD2, 4022, 4.270426
NME7, 9221, 4.269300
SCAND1, 12183, 4.268932
PARVB, 9859, 4.268513
GAR1, 5154, 4.268243
FAM19A1, 4546, 4.267791
TTPAL, 14889, 4.265070
ALPL, 507, 4.261249
MED8, 8183, 4.258347
SLC26A4-AS1, 12732, 4.258024
SLC25A48, 12718, 4.257938
OARD1, 9533, 4.255276
IFT27, 6336, 4.254709
MSANTD1, 8607, 4.250172
CLTA, 2749, 4.249852
PTP4A3, 11095, 4.248801
FBXO2, 4718, 4.248491
TMEFF2, 14197, 4.245175
CD200, 2209, 4.243021
TAGLN3, 13763, 4.242065
PRPH2, 10919, 4.241961
OSCP1, 9690, 4.233293
AMPD2, 535, 4.231852
FAM32A, 4594, 4.231075
RITA1, 11690, 4.225190
CYP4Z1, 3312, 4.221067
MIEF1, 8319, 4.218108
TMEM8A, 14409, 4.215392
MIIP, 8330, 4.214861
TOMM6, 14520, 4.214835
GPRIN1, 5586, 4.213895
ABCF3, 57, 4.213537
RCHY1, 11491, 4.212585
FMNL1, 4905, 4.211103
BOLA1, 1423, 4.210168
BCAS2, 1276, 4.209996
IL12RB2, 6390, 4.203374
PIP4P1, 10311, 4.201410
UBE2Q1, 15039, 4.198022
EYA2, 4392, 4.197691
FRMPD2, 4998, 4.197591
TSEN34, 14781, 4.196444
TBC1D14, 13820, 4.195466
ADRM1, 316, 4.192823
CSNK2B, 3125, 4.186767
ADPRHL2, 307, 4.186359
NDUFAF1, 9001, 4.183262
P2RY12, 9748, 4.182868
HRH1, 6159, 4.182344
SNHG11, 13063, 4.180975
SLC25A18, 12688, 4.180120
COL23A1, 2873, 4.178837
NR1H3, 9351, 4.178411
ARPC4, 923, 4.171345
CAMKV, 1886, 4.168705
NSMF, 9413, 4.166278
RTP1, 12054, 4.166260
AHRR, 388, 4.165355
MUM1L1, 8720, 4.163439
IGBP1, 6344, 4.161726
TMEM65, 14392, 4.161677
RS1, 12008, 4.156676
GGCX, 5252, 4.154074
DDOST, 3444, 4.153882
LKAAEAR1, 7442, 4.153707
B4GALNT1, 1203, 4.152902
TTYH1, 14893, 4.152441
APEH, 727, 4.151732
LAGE3, 7154, 4.151160
PSMG3-AS1, 11039, 4.148440
RAD23A, 11300, 4.147200
CTNND2, 3177, 4.147162
CERS6, 2473, 4.146271
TM2D2, 14158, 4.145692
DHX58, 3595, 4.145256
CYP26A1, 3285, 4.145241
GADD45GIP1, 5113, 4.144723
VTI1B, 15386, 4.143511
BET1L, 1340, 4.143472
TUBA4A, 14904, 4.142723
COPS4, 2926, 4.141869
VPS33B, 15348, 4.141865
ZMYND19, 15836, 4.140906
ILF3-DT, 6429, 4.140650
PSME1, 11031, 4.138261
FLAD1, 4873, 4.135597
HNRNPH2, 6104, 4.135097
ADAMTS3, 231, 4.134236
B4GALNT4, 1204, 4.133596
LYZL4, 7876, 4.132080
ARFIP2, 791, 4.131410
UBR4, 15076, 4.129212
MRPS24, 8582, 4.129026
AMN1, 531, 4.128706
TSR2, 14824, 4.128605
GYPE, 5750, 4.128388
PID1, 10254, 4.126695
OLFM2, 9571, 4.121581
ZNF544, 16093, 4.119878
ASCL2, 978, 4.119269
ZSWIM7, 16377, 4.118549
CDH9, 2318, 4.118362
NXPH1, 9522, 4.118183
TMEM132A, 14229, 4.117525
MAPK3, 8010, 4.115215
GABRB1, 5099, 4.111696
GYPE, 5749, 4.107692
OTUB2, 9708, 4.106131
MED14OS, 8161, 4.105551
CLTB, 2750, 4.105412
LGMN, 7280, 4.104991
CTSH, 3191, 4.100346
NOL4L, 9246, 4.100272
IQCJ-SCHIP1, 6539, 4.099400
ACKR3, 131, 4.096856
SST, 13423, 4.096754
PLXNA1, 10486, 4.096129
NDN, 8974, 4.095546
KCNK3, 6774, 4.095100
ZFP64, 15776, 4.094504
NRDC, 9373, 4.093260
CNRIP1, 2821, 4.090834
B9D1, 1213, 4.089135
LPA, 7672, 4.086147
TTLL1, 14878, 4.085804
VRK3, 15371, 4.083634
WNT10B, 15526, 4.082340
NEUROD6, 9094, 4.081216
SCFD2, 12198, 4.081099
GAMT, 5146, 4.080831
C3orf14, 1708, 4.079870
STIM1, 13503, 4.079192
SLC29A3, 12743, 4.078647
ETF1, 4333, 4.078091
CORT, 2954, 4.075774
EPHA10, 4237, 4.073417
SH3RF1, 12509, 4.072831
NSFL1C, 9403, 4.072812
TCTA, 13927, 4.066216
RIMBP2, 11661, 4.065914
TPI1P2, 14570, 4.065694
CTU2, 3202, 4.065079
FAM131A, 4470, 4.062995
PNMT, 10533, 4.062301
NTRK2, 9443, 4.061437
APEX1, 728, 4.060801
BABAM1, 1218, 4.057065
PCMT1, 9963, 4.056852
MGAT4B, 8283, 4.056542
LOC145783, 7554, 4.056007
ACADL, 108, 4.056007
ADSL, 317, 4.055011
FILIP1L, 4845, 4.054691
HSPB11, 6216, 4.052122
MPP2, 8475, 4.051724
RMND5B, 11703, 4.050749
SLC22A17, 12662, 4.050301
SMYD3, 13036, 4.050206
UBAP2, 15004, 4.049529
TSPAN14, 14801, 4.048961
EFHC2, 4007, 4.046963
ARHGAP28, 812, 4.046931
HSD17B6, 6187, 4.046431
MPO, 8473, 4.046231
POLR3C, 10602, 4.045049
MYRIP, 8814, 4.045017
DNAJC2, 3715, 4.043372
C1S, 1632, 4.042286
SMYD5, 13038, 4.041837
PPM1G, 10705, 4.040689
ENO1, 4193, 4.038856
SNX7, 13139, 4.038836
FABP3, 4417, 4.038641
DHRS7B, 3578, 4.038260
ERFE, 4288, 4.036021
CARTPT, 1938, 4.034411
FBXL18, 4703, 4.033812
NTMT1, 9435, 4.033000
METTL22, 8227, 4.026937
LOC389895, 7583, 4.026132
CHID1, 2561, 4.026053
ANGPTL1, 561, 4.025645
TRMT12, 14733, 4.022254
MEST, 8212, 4.021311
FAM49A, 4604, 4.019287
SERTM1, 12407, 4.019095
KCNN2, 6786, 4.019059
PTHLH, 11086, 4.017628
ADAP1, 243, 4.017613
RABL3, 11288, 4.014471
AGBL1, 350, 4.014343
PSMB3, 11003, 4.014181
TMED3, 14189, 4.010840
TMIGD3, 14422, 4.010419
LMO3, 7463, 4.007735
POMGNT2, 10619, 4.007411
TMIE, 14420, 4.005395
SAMD1, 12119, 4.004492
KPNA2, 7038, 3.999279
LMO1, 7461, 3.999183
AKTIP, 447, 3.999138
NT5DC2, 9428, 3.997710
EMID1, 4164, 3.994880
WSB2, 15541, 3.993108
CYTH4, 3324, 3.992335
PTRH2, 11136, 3.992110
VAV1, 15286, 3.991373
CPNE1, 2993, 3.990207
TSPOAP1, 14818, 3.990087
GRIK5, 5627, 3.989138
ARRDC1, 933, 3.989052
SFTA1P, 12452, 3.987629
KRT83, 7073, 3.986756
UNC119, 15133, 3.986206
PHF13, 10194, 3.985084
MON1A, 8438, 3.981563
YJEFN3, 15610, 3.976716
NUDT10, 9460, 3.975816
FAM220A, 4576, 3.972807
HTR7P1, 6243, 3.972446
PRRG3, 10951, 3.971678
RILPL2, 11660, 3.970519
MAPK8IP1P2, 8016, 3.969900
L3MBTL4, 7149, 3.965978
CC2D1A, 2008, 3.961489
TRUB2, 14771, 3.959923
MRPL36, 8542, 3.957998
EMC6, 4155, 3.957357
MAGEH1, 7919, 3.956707
WBP1, 15424, 3.956345
LY6E, 7840, 3.956311
STK32C, 13518, 3.955399
DNASE1L1, 3736, 3.954391
C4orf45, 1727, 3.953146
RGS19, 11606, 3.951665
BCR, 1314, 3.951264
COL11A1, 2861, 3.947983
TP53BP1, 14546, 3.946448
CES4A, 2476, 3.946239
PRAF2, 10799, 3.945896
RNF181, 11756, 3.945356
MED24, 8171, 3.945335
UPP2, 15161, 3.944215
CHPF, 2585, 3.944042
SCN3B, 12220, 3.943842
ACTR10, 184, 3.943432
GRB14, 5609, 3.943234
FAIM2, 4436, 3.942811
DHRS4, 3572, 3.942557
TMEM234, 14326, 3.940993
MRTFA, 8600, 3.939250
2019/3/1, 8032, 3.938287
FAM160A2, 4501, 3.936676
PSMC6, 11016, 3.933723
MPND, 8472, 3.931355
PXMP4, 11170, 3.928875
HDAC9, 5849, 3.928208
ATP5MF, 1099, 3.924649
PDGFC, 10038, 3.923548
SNHG15, 13066, 3.918869
SLC39A12, 12810, 3.917927
ASXL3, 1012, 3.917887
CERS4, 2471, 3.916309
EARS2, 3936, 3.916058
GRIN3A, 5633, 3.915945
PLPPR3, 10473, 3.915108
TNS3, 14501, 3.914434
KIFAP3, 6936, 3.913988
SWI5, 13646, 3.913742
DOC2A, 3756, 3.912473
P2RY6, 9752, 3.911622
COQ7, 2942, 3.909895
CDIPT, 2323, 3.907954
ERAL1, 4267, 3.905788
LRFN4, 7697, 3.904764
MAGIX, 7924, 3.904574
TUBA4B, 14905, 3.901843
TMEM8B, 14410, 3.901060
GPAA1, 5483, 3.898640
PDRG1, 10067, 3.897697
SLC35G2, 12789, 3.897229
NUP85, 9504, 3.896481
ACOX3, 146, 3.893781
ACADS, 110, 3.891737
CCDC68, 2097, 3.890851
SUOX, 13615, 3.890561
RTL8C, 12045, 3.888756
ANGPTL4, 563, 3.888347
PSMD8, 11029, 3.888136
UBE2S, 15045, 3.885455
GPR34, 5563, 3.880703
RNF167, 11750, 3.880326
UBE2L6, 15032, 3.880163
CCDC32, 2081, 3.879494
RAB34, 11239, 3.879213
BLVRB, 1387, 3.875431
NECAB2, 9039, 3.874964
TUBB, 14907, 3.874410
TBPL1, 13869, 3.872589
NAGK, 8862, 3.872475
DIS3L, 3618, 3.872066
PITPNB, 10326, 3.870450
SYTL4, 13714, 3.869645
RPS10-NUDT3, 11925, 3.867741
ICAM3, 6272, 3.866403
NOV, 9280, 3.865573
LY6H, 7843, 3.865410
SGSH, 12476, 3.864209
IDH2, 6285, 3.863194
PTPN9, 11113, 3.862327
ZNF622, 16162, 3.862158
BEX2, 1342, 3.859347
ZMYND12, 15834, 3.859126
RIDA, 11655, 3.856618
CDKN2AIPNL, 2362, 3.853642
NPTX2, 9336, 3.852803
R3HCC1, 11203, 3.849988
C17orf67, 1590, 3.848771
SLC9A6, 12895, 3.847625
WAC-AS1, 15402, 3.847144
TUBB2A, 14908, 3.846342
RAB11A, 11209, 3.846130
PRMT2, 10886, 3.842119
MTX1, 8707, 3.839127
ACOT7, 141, 3.837062
ATP5MC1, 1092, 3.836866
GNB2, 5391, 3.836661
SH2D5, 12488, 3.835229
CRYBB2P1, 3084, 3.834590
KRT86, 7075, 3.833229
MARK1, 8046, 3.832160
ECHS1, 3952, 3.830352
ATP5IF1, 1091, 3.828343
PCBD1, 9886, 3.828053
SELENOW, 12323, 3.826916
ADGRB1, 273, 3.825317
SEC14L2, 12283, 3.825115
STOX1, 13538, 3.824829
POLR2E, 10587, 3.823692
NUDT18, 9469, 3.823646
DTNB, 3856, 3.822979
